alcohol_g_100g_ml,allowed_meals,carb_bucket,carb_conf,carb_evidence,carb_micro,carbohydrate_g_100g_ml,ciqual_code,energy_flag_ml,exclude,fat_g_100g_ml,fibres_g_100g_ml,is_baby_food,is_salty,is_sweet,kcal_calc_ml,kcal_sanitized,macro_tags,main_group,name,name_core,name_tags,protein_bucket,protein_conf,protein_evidence,protein_g_100g_ml,protein_micro,role_protein,role_side_carb,role_side_veg,salt_g_100g_ml,sub_group,sub_sub_group,sugars_g_100g_ml,tag_boiled,tag_breakfast_cereal,tag_breakfasty,tag_composite_dish_hint,tag_dairy_dessert_hint,tag_dessert_like,tag_drink,tag_fried,tag_fried_or_chips,tag_grilled,tag_healthy_fat_source,tag_heavy_sauce,tag_high_fibre_choice,tag_red_meat,tag_refined_carb,tag_roasted,tag_salad_like,tag_sauce_rich,tag_snack_like,tag_snackable,tag_starch_powder,tag_sugary_breakfast_cereal,tag_trans_risk,tag_ultra_processed_hint,tag_vegan_safe,tag_vegetarian_safe,uid,veg_bucket,veg_conf,veg_evidence,veg_micro,water_g_100g_ml,name_clean,canonical_name_guess,entity_level_guess,keep_for_food_db,review_flag,drop_reason
0.0,dinner;lunch,grains_refined,0.9,macro:name_hints:grains_refined,,15.8,26263,0,0,6.08,1.5,0,0,0,135.7,135.7,carb_high;fat_moderate,starters and dishes,"Rice salad, nicoise style, w sauce, prepacked","Rice salad, nicoise style",with_sauce;prepacked,,,,4.45,,0,1,1,0.76,mixed salads,,1.35,,0,0,,,0,,,0,,0,0,0,0,0,,1.0,,0,,,0,0,,1.0,1.0,rice-salad-nicoise-style-with-sauce-prepacked_26263,leafy_salad,0.9,macro:name_hints:leafy_salad,,73.7,"rice salad, nicoise style","rice salad, nicoise style",recipe_like,False,False,tag_salad_like
0.0,breakfast;dinner;lunch,,,,,20.6,26269,0,0,7.45,2.02,0,0,0,175.0,175.0,protein_moderate;carb_high;fat_moderate,starters and dishes,"Tabbouleh with chicken, prepacked",Tabbouleh with chicken,with_chicken;prepacked,animal_lean,0.9,macro:name_hints:animal_lean,6.4,,1,0,0,1.05,mixed salads,,2.48,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,tabbouleh-with-chicken-prepacked_26269,,,,,62.6,tabbouleh with chicken,tabbouleh with chicken,recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,6.6,25900,0,0,1.12,1.8,0,0,0,51.4,55.0,carb_moderate;fat_low,starters and dishes,"Soup, lentils, prepacked, to be reheated","Soup, lentils, prepacked, to be reheated",prepacked,eggs,0.0,,3.74,,1,0,0,0.36,soups,,0.7,,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,soup-lentils-prepacked-to-be-reheated_25900,,,,,85.8,"soup, lentils, prepacked, to be reheated","soup, lentils",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,2.6,25901,0,0,0.8,0.4,0,1,0,30.0,30.8,carb_low;fat_low,starters and dishes,"Soup, chicken and vegetables, prepacked, to be reheated","Soup, chicken and vegetables, prepacked, to be reheated",prepacked,animal_lean,0.9,macro:name_hints:animal_lean,3.09,,1,0,0,1.75,soups,,1.2,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-chicken-and-vegetables-prepacked-to-be-reheated_25901,,,,,,"soup, chicken and vegetables, prepacked, to be reheated","soup, chicken and vegetables",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,5.05,25903,0,0,1.56,1.1,0,0,0,37.3,39.4,protein_low;carb_moderate;fat_low,starters and dishes,"Soup, mixed vegetables, prepacked, to be reheated","Soup, mixed vegetables, prepacked, to be reheated",prepacked,eggs,0.0,,0.76,,1,0,0,0.69,soups,,1.72,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-mixed-vegetables-prepacked-to-be-reheated_25903,,,,,90.2,"soup, mixed vegetables, prepacked, to be reheated","soup, mixed vegetables",recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,,,,,2.88,25904,0,0,1.79,0.69,0,0,0,41.4,42.8,carb_low;fat_low,starters and dishes,"Soup, fish and/or crustacean, prepacked, to be reheated","Soup, fish and/or crustacean, prepacked, to be reheated",prepacked,fish_white,0.0,,3.45,,1,0,0,0.86,soups,,0.9,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-fish-and-or-crustacean-prepacked-to-be-reheated_25904,,,,,89.4,"soup, fish and / or crustacean, prepacked, to be reheated","soup, fish and / or crustacean",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,4.43,25905,0,0,1.22,1.16,0,0,0,32.1,34.5,protein_low;carb_low;fat_low,starters and dishes,"Soup, mixed vegetables, dehydrated and reconstituted","Soup, mixed vegetables, dehydrated and reconstituted",,eggs,0.0,,0.86,,1,0,0,0.69,soups,,1.07,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-mixed-vegetables-dehydrated-and-reconstituted_25905,,,,,90.9,"soup, mixed vegetables, dehydrated and reconstituted","soup, mixed vegetables",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,potatoes,0.9,macro:name_hints:potatoes,,4.46,25907,0,0,1.51,1.28,0,0,0,34.6,37.1,protein_low;carb_low;fat_low,starters and dishes,"Soup, leek and potato, prepacked, to be reheated","Soup, leek and potato, prepacked, to be reheated",prepacked,eggs,0.0,,0.79,,1,1,0,0.73,soups,,0.81,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-leek-and-potato-prepacked-to-be-reheated_25907,,,,,90.8,"soup, leek and potato, prepacked, to be reheated","soup, leek and potato",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,3.86,25908,0,0,1.0,0.56,0,0,0,29.6,30.8,protein_low;carb_low;fat_low,starters and dishes,"Soup, chicken and vermicelli, prepacked, to be reheated","Soup, chicken and vermicelli, prepacked, to be reheated",prepacked,animal_lean,0.9,macro:name_hints:animal_lean,1.3,,1,0,0,0.82,soups,,0.77,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-chicken-and-vermicelli-prepacked-to-be-reheated_25908,,,,,93.8,"soup, chicken and vermicelli, prepacked, to be reheated","soup, chicken and vermicelli",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,0.1,25909,0,0,0.4,0.0,0,0,0,4.8,4.8,protein_low;carb_low;fat_low,starters and dishes,"Broth, stock or bouillon, meat and vegetables, dehydrated and reconstituted","Broth, stock or bouillon, meat and vegetables, dehydrated and reconstituted",,eggs,0.0,,0.2,,1,0,0,1.08,soups,,0.0,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,broth-stock-or-bouillon-meat-and-vegetables-dehydrated-and-reconstituted_25909,,,,,98.1,"broth, stock or bouillon, meat and vegetables, dehydrated and reconstituted","broth, stock or bouillon, meat and vegetables",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,4.93,25910,0,0,1.4,1.34,0,0,0,37.7,40.4,protein_low;carb_low;fat_low,starters and dishes,"Soup, onions, prepacked, to be reheated","Soup, onions, prepacked, to be reheated",prepacked,eggs,0.0,,1.35,,1,0,1,0.79,soups,,1.5,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-onions-prepacked-to-be-reheated_25910,,0.0,,,92.7,"soup, onions, prepacked, to be reheated","soup, onions",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,4.09,25912,0,0,3.07,0.52,0,0,0,47.2,48.2,protein_low;carb_low,starters and dishes,"Soup, mushrooms, prepacked, to be reheated","Soup, mushrooms, prepacked, to be reheated",prepacked,eggs,0.0,,0.81,,1,0,0,0.78,soups,,0.91,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-mushrooms-prepacked-to-be-reheated_25912,,,,,92.0,"soup, mushrooms, prepacked, to be reheated","soup, mushrooms",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,3.89,25913,0,0,1.41,1.22,0,0,0,30.7,33.2,protein_low;carb_low;fat_low,starters and dishes,"Soup, carrots, prepacked, to be reheated","Soup, carrots, prepacked, to be reheated",prepacked,eggs,0.0,,0.61,,1,0,1,0.65,soups,,1.82,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-carrots-prepacked-to-be-reheated_25913,cooked,0.0,,,91.2,"soup, carrots, prepacked, to be reheated","soup, carrots",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,6.27,25914,0,0,0.99,0.88,0,0,0,37.0,38.7,protein_low;carb_moderate;fat_low,starters and dishes,"Soup, tomatoes, prepacked, to be reheated","Soup, tomatoes, prepacked, to be reheated",prepacked,eggs,0.0,,0.74,,1,0,1,0.64,soups,,2.95,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-tomatoes-prepacked-to-be-reheated_25914,salad_like,0.0,,,90.3,"soup, tomatoes, prepacked, to be reheated","soup, tomatoes",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,5.4,25915,0,0,2.5,1.9,0,0,0,59.1,62.9,carb_moderate;fat_low,starters and dishes,"Soup, chorba frik, w meat and frik","Soup, chorba frik, w meat and frik",,eggs,0.0,,3.75,,1,0,0,0.84,soups,,0.9,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-chorba-frik-w-meat-and-frik_25915,,,,,85.1,"soup, chorba frik, w meat and frik","soup, chorba frik, w meat and frik",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,5.6,25916,0,0,2.0,1.8,0,0,0,45.2,48.8,protein_low;carb_moderate;fat_low,starters and dishes,"Soup, minestrone, prepacked, to be reheated","Soup, minestrone, prepacked, to be reheated",prepacked,eggs,0.0,,1.2,,1,0,0,0.75,soups,,1.7,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-minestrone-prepacked-to-be-reheated_25916,,,,,89.4,"soup, minestrone, prepacked, to be reheated","soup, minestrone",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,5.2,25917,0,0,0.35,0.8,0,0,0,28.8,30.4,protein_low;carb_moderate;fat_low,starters and dishes,"Soup, pistou (basil, garlic and olive oil), dehydrated and reconstituted","Soup, pistou, dehydrated and reconstituted",basil;garlic_and_olive_oil,eggs,0.0,,1.2,,1,0,0,0.64,soups,,1.2,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-pistou-basil-garlic-and-olive-oil-dehydrated-and-reconstituted_25917,,,,,89.4,"soup, pistou, dehydrated and reconstituted","soup, pistou",recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,,,,,5.09,25919,0,0,0.5,0.21,0,0,0,28.5,29.0,protein_low;carb_moderate;fat_low,starters and dishes,"Soup, fish and/or crustacean, dehydrated and reconstituted","Soup, fish and/or crustacean, dehydrated and reconstituted",,fish_white,0.0,,0.91,,1,0,0,0.63,soups,,1.06,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-fish-and-or-crustacean-dehydrated-and-reconstituted_25919,,,,,90.6,"soup, fish and / or crustacean, dehydrated and reconstituted","soup, fish and / or crustacean",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,pasta_noodles,0.0,,,5.25,25923,0,0,0.44,0.49,0,0,0,28.8,29.8,protein_low;carb_moderate;fat_low,starters and dishes,"Soup, Asian-style with noodles, dehydrated and reconstituted","Soup, Asian-style with noodles, dehydrated and reconstituted",style:asian;with_noodles,eggs,0.0,,0.97,,1,1,0,0.84,soups,,1.21,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-asian-style-with-noodles-dehydrated-and-reconstituted_25923,,,,,93.3,"soup, asian-style with noodles, dehydrated and reconstituted","soup, asian-style with noodles",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,5.77,25924,0,0,0.55,0.72,0,0,0,32.8,34.3,protein_low;carb_moderate;fat_low,starters and dishes,"Soup, Moroccan, dehydrated and reconstituted","Soup, Moroccan, dehydrated and reconstituted",,eggs,0.0,,1.2,,1,0,0,0.8,soups,,1.49,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-moroccan-dehydrated-and-reconstituted_25924,,,,,90.0,"soup, moroccan, dehydrated and reconstituted","soup, moroccan",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,potatoes,0.9,macro:name_hints:potatoes,,4.84,25925,0,0,0.41,0.28,0,0,0,25.6,26.1,protein_low;carb_low;fat_low,starters and dishes,"Soup, leek and potato, dehydrated and reconstituted","Soup, leek and potato, dehydrated and reconstituted",,eggs,0.0,,0.63,,1,1,0,0.72,soups,,0.91,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-leek-and-potato-dehydrated-and-reconstituted_25925,,,,,92.8,"soup, leek and potato, dehydrated and reconstituted","soup, leek and potato",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,4.58,25928,0,0,0.44,0.51,0,0,0,26.2,27.3,protein_low;carb_low;fat_low,starters and dishes,"Soup, chicken and vegetables, dehydrated and reconstituted","Soup, chicken and vegetables, dehydrated and reconstituted",,animal_lean,0.9,macro:name_hints:animal_lean,0.99,,1,0,0,0.73,soups,,0.55,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-chicken-and-vegetables-dehydrated-and-reconstituted_25928,,,,,,"soup, chicken and vegetables, dehydrated and reconstituted","soup, chicken and vegetables",recipe_like,False,False,main_group:starters and dishes
0.0,dinner;lunch,,,,,1.33,25930,0,0,0.15,0.0,0,0,0,9.1,9.05,protein_low;carb_low;fat_low,starters and dishes,"Broth, stock or bouillon, beef, dehydrated and reconstituted","Broth, stock or bouillon, beef, dehydrated and reconstituted",,lean_red,0.0,,0.6,,1,0,0,0.74,soups,,0.33,,0,0,,,0,,,0,,0,0,0,1,0,,,,0,,,0,0,,,,broth-stock-or-bouillon-beef-dehydrated-and-reconstituted_25930,,,,,97.6,"broth, stock or bouillon, beef, dehydrated and reconstituted","broth, stock or bouillon, beef",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,5.14,25932,0,0,1.31,0.28,0,0,0,34.8,35.3,protein_low;carb_moderate;fat_low,starters and dishes,"Soup, asparagus, dehydrated and reconstituted","Soup, asparagus, dehydrated and reconstituted",,eggs,0.0,,0.6,,1,0,0,0.76,soups,,0.99,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-asparagus-dehydrated-and-reconstituted_25932,,,,,90.8,"soup, asparagus, dehydrated and reconstituted","soup, asparagus",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,5.87,25933,0,0,0.8,1.3,0,0,0,35.1,37.7,protein_low;carb_moderate;fat_low,starters and dishes,"Soup, tomatoes and vermicelli, prepacked, to be reheated","Soup, tomatoes and vermicelli, prepacked, to be reheated",prepacked,eggs,0.0,,1.1,,1,0,1,0.77,soups,,3.43,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-tomatoes-and-vermicelli-prepacked-to-be-reheated_25933,salad_like,0.0,,,,"soup, tomatoes and vermicelli, prepacked, to be reheated","soup, tomatoes and vermicelli",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast,breakfast_cereal,,,,6.8,25934,0,0,1.4,1.2,0,0,0,45.4,47.8,protein_low;carb_moderate;fat_low,starters and dishes,"Soup, cereals and vegetables, dehydrated and reconstituted","Soup, cereals and vegetables, dehydrated and reconstituted",,eggs,0.0,,1.4,,1,0,0,0.78,soups,,1.2,,1,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-cereals-and-vegetables-dehydrated-and-reconstituted_25934,,,,,90.0,"soup, cereals and vegetables, dehydrated and reconstituted","soup, cereals and vegetables",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,5.79,25935,0,0,0.97,0.64,0,0,0,34.9,36.2,protein_low;carb_moderate;fat_low,starters and dishes,"Soup, tomatoes, dehydrated and reconstituted","Soup, tomatoes, dehydrated and reconstituted",,eggs,0.0,,0.76,,1,0,1,0.69,soups,,2.44,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-tomatoes-dehydrated-and-reconstituted_25935,salad_like,0.0,,,90.4,"soup, tomatoes, dehydrated and reconstituted","soup, tomatoes",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,4.37,25936,0,0,1.79,0.82,0,0,0,36.2,37.8,protein_low;carb_low;fat_low,starters and dishes,"Soup, mushrooms, dehydrated and reconstituted","Soup, mushrooms, dehydrated and reconstituted",,eggs,0.0,,0.65,,1,0,0,0.79,soups,,0.63,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-mushrooms-dehydrated-and-reconstituted_25936,,,,,91.3,"soup, mushrooms, dehydrated and reconstituted","soup, mushrooms",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,4.37,25942,0,0,0.4,0.31,0,0,0,23.4,24.0,protein_low;carb_low;fat_low,starters and dishes,"Soup, onions, dehydrated and reconstituted","Soup, onions, dehydrated and reconstituted",,eggs,0.0,,0.58,,1,0,1,0.79,soups,,1.3,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-onions-dehydrated-and-reconstituted_25942,,0.0,,,94.1,"soup, onions, dehydrated and reconstituted","soup, onions",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,4.13,25945,0,0,1.56,1.31,0,0,0,33.2,35.9,protein_low;carb_low;fat_low,starters and dishes,"Soup, pumpkin, prepacked, to be reheated","Soup, pumpkin, prepacked, to be reheated",prepacked,eggs,0.0,,0.67,,1,0,0,0.65,soups,,2.37,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-pumpkin-prepacked-to-be-reheated_25945,,,,,91.8,"soup, pumpkin, prepacked, to be reheated","soup, pumpkin",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,0.5,25947,0,0,0.13,0.0,0,0,0,5.6,5.58,protein_low;carb_low;fat_low,starters and dishes,"Broth, stock or bouillon, poultry, dehydrated and reconstituted","Broth, stock or bouillon, poultry, dehydrated and reconstituted",,eggs,0.0,,0.6,,1,0,0,0.78,soups,,0.18,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,broth-stock-or-bouillon-poultry-dehydrated-and-reconstituted_25947,,,,,97.4,"broth, stock or bouillon, poultry, dehydrated and reconstituted","broth, stock or bouillon, poultry",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,0.65,25948,0,0,0.16,0.0,0,0,0,5.4,5.38,protein_low;carb_low;fat_low,starters and dishes,"Broth, stock or bouillon, vegetables, dehydrated and reconstituted","Broth, stock or bouillon, vegetables, dehydrated and reconstituted",,eggs,0.0,,0.34,,1,0,0,0.61,soups,,0.19,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,broth-stock-or-bouillon-vegetables-dehydrated-and-reconstituted_25948,,,,,98.0,"broth, stock or bouillon, vegetables, dehydrated and reconstituted","broth, stock or bouillon, vegetables",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,4.21,25949,0,0,0.18,0.32,0,0,0,21.0,21.6,protein_low;carb_low;fat_low,starters and dishes,"Soup, tomato and vermicelli, dehydrated and reconstituted","Soup, tomato and vermicelli, dehydrated and reconstituted",,eggs,0.0,,0.63,,1,0,1,0.68,soups,,0.72,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-tomato-and-vermicelli-dehydrated-and-reconstituted_25949,cooked_veg,0.9,macro:name_hints:cooked_veg,,92.2,"soup, tomato and vermicelli, dehydrated and reconstituted","soup, tomato and vermicelli",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,3.87,25950,0,0,0.25,0.26,0,0,0,20.7,21.3,protein_low;carb_low;fat_low,starters and dishes,"Soup, chicken and vermicelli, dehydrated and reconstituted","Soup, chicken and vermicelli, dehydrated and reconstituted",,animal_lean,0.9,macro:name_hints:animal_lean,0.75,,1,0,0,0.68,soups,,0.31,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-chicken-and-vermicelli-dehydrated-and-reconstituted_25950,,,,,94.2,"soup, chicken and vermicelli, dehydrated and reconstituted","soup, chicken and vermicelli",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,4.1,25953,0,0,0.5,1.5,0,0,0,28.9,31.9,protein_low;carb_low;fat_low,starters and dishes,"Soup, pistou (basil, garlic and olive oil), prepacked, to be reheated","Soup, pistou, prepacked, to be reheated",basil;garlic_and_olive_oil;prepacked,eggs,0.0,,2.0,,1,0,0,0.65,soups,,0.05,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-pistou-basil-garlic-and-olive-oil-prepacked-to-be-reheated_25953,,,,,,"soup, pistou, prepacked, to be reheated","soup, pistou",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,5.61,25954,0,0,1.24,0.76,0,0,0,36.8,38.3,protein_low;carb_moderate;fat_low,starters and dishes,"Soup, pumpkin, dehydrated and reconstituted","Soup, pumpkin, dehydrated and reconstituted",,eggs,0.0,,0.79,,1,0,0,0.7,soups,,2.64,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-pumpkin-dehydrated-and-reconstituted_25954,,,,,,"soup, pumpkin, dehydrated and reconstituted","soup, pumpkin",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,pasta_noodles,0.0,,,3.4,25955,0,0,0.5,0.7,0,0,0,20.9,22.3,protein_low;carb_low;fat_low,starters and dishes,"Soup, Asian-style with noodles, prepacked, to be reheated","Soup, Asian-style with noodles, prepacked, to be reheated",style:asian;with_noodles;prepacked,eggs,0.0,,0.7,,1,1,0,0.9,soups,,0.5,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-asian-style-with-noodles-prepacked-to-be-reheated_25955,,,,,,"soup, asian-style with noodles, prepacked, to be reheated","soup, asian-style with noodles",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,5.53,25956,0,0,0.34,0.79,0,0,0,29.7,31.3,protein_low;carb_moderate;fat_low,starters and dishes,"Soup, minestrone, dehydrated and reconstituted","Soup, minestrone, dehydrated and reconstituted",,eggs,0.0,,1.14,,1,0,0,0.7,soups,,1.07,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-minestrone-dehydrated-and-reconstituted_25956,,,,,91.3,"soup, minestrone, dehydrated and reconstituted","soup, minestrone",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,3.95,25957,0,0,0.8,0.19,0,0,0,24.7,25.1,protein_low;carb_low;fat_low,starters and dishes,"Soup, watercress, dehydrated and reconstituted","Soup, watercress, dehydrated and reconstituted",,eggs,0.0,,0.42,,1,0,0,0.77,soups,,0.31,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-watercress-dehydrated-and-reconstituted_25957,,,,,,"soup, watercress, dehydrated and reconstituted","soup, watercress",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,5.4,25958,0,0,0.8,0.6,0,0,0,32.8,34.0,protein_low;carb_moderate;fat_low,starters and dishes,"Soup, watercress, prepacked, to be reheated","Soup, watercress, prepacked, to be reheated",prepacked,eggs,0.0,,1.0,,1,0,0,0.78,soups,,0.9,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-watercress-prepacked-to-be-reheated_25958,,,,,,"soup, watercress, prepacked, to be reheated","soup, watercress",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch;snack,,,,,5.09,25962,0,0,2.51,0.93,0,0,0,48.3,50.2,protein_low;carb_moderate;fat_low,starters and dishes,"Soup, vegetables with cheese, prepacked, to be reheated","Soup, vegetables with cheese, prepacked, to be reheated",with_cheese;prepacked,eggs,0.0,,1.34,,1,0,0,0.67,soups,,1.62,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-vegetables-with-cheese-prepacked-to-be-reheated_25962,,,,,,"soup, vegetables with cheese, prepacked, to be reheated","soup, vegetables with cheese",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,3.84,25963,0,0,1.32,1.05,0,0,0,31.2,33.4,protein_low;carb_low;fat_low,starters and dishes,"Soup, green vegetables, prepacked, to be reheated","Soup, green vegetables, prepacked, to be reheated",prepacked,eggs,0.0,,1.0,,1,0,0,0.7,soups,,0.81,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-green-vegetables-prepacked-to-be-reheated_25963,,,,,90.9,"soup, green vegetables, prepacked, to be reheated","soup, green vegetables",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,5.31,25964,0,0,1.07,0.54,0,0,0,33.8,34.8,protein_low;carb_moderate;fat_low,starters and dishes,"Soup, green vegetables, dehydrated and reconstituted","Soup, green vegetables, dehydrated and reconstituted",,eggs,0.0,,0.72,,1,0,0,0.66,soups,,1.07,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-green-vegetables-dehydrated-and-reconstituted_25964,,,,,91.8,"soup, green vegetables, dehydrated and reconstituted","soup, green vegetables",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,6.25,25965,0,0,1.98,1.6,0,0,0,53.5,56.7,protein_low;carb_moderate;fat_low,starters and dishes,"Soup, split peas, prepacked, to be reheated","Soup, split peas, prepacked, to be reheated",prepacked,eggs,0.0,,2.68,,1,0,0,0.7,soups,,1.02,,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,soup-split-peas-prepacked-to-be-reheated_25965,,,,,,"soup, split peas, prepacked, to be reheated","soup, split peas",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,3.38,25967,0,0,1.62,1.04,0,0,0,30.7,32.8,protein_low;carb_low;fat_low,starters and dishes,"Soup, gazpacho, cold, prepacked","Soup, gazpacho, cold",prepacked,eggs,0.0,,0.65,,1,0,0,0.75,soups,,2.32,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-gazpacho-cold-prepacked_25967,,,,,91.1,"soup, gazpacho, cold","soup, gazpacho, cold",recipe_like,False,False,main_group:starters and dishes
0.0,breakfast;dinner;lunch,,,,,4.7,25968,0,0,10.4,1.0,0,0,0,130.8,133.0,carb_low;fat_high,starters and dishes,"Soup, asparagus, prepacked, to be reheated","Soup, asparagus, prepacked, to be reheated",prepacked,eggs,0.0,,4.6,,1,0,0,0.98,soups,,2.9,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soup-asparagus-prepacked-to-be-reheated_25968,,,,,,"soup, asparagus, prepacked, to be reheated","soup, asparagus",recipe_like,False,False,main_group:starters and dishes
