food_id,canonical_name,display_name,food_family_name,entity_level,food_group,food_subgroup,energy_kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,food_subgroup_detail,processing_state,preservation_state,fibre_g_100g,sugars_g_100g,salt_g_100g,water_g_100g,alcohol_g_100g,helper_macro_profile,helper_use_as_protein,helper_use_as_carb_side,helper_use_as_veg_side,helper_is_sweet,helper_is_salty,helper_is_drink,helper_is_vegetarian,helper_is_vegan,helper_protein_bucket,helper_carb_bucket,helper_veg_bucket,primary_source_uid,primary_source_name,primary_source_ciqual_code,primary_source_name_tags,qc_macro_complete,qc_taxonomy_complete,qc_canonicalization_status,qc_scope_status,qc_source_merge_count,qc_notes
food_beef_sirloin_steak_grilled_pan_fried,beef_sirloin_steak_grilled_pan_fried,"Beef, sirloin steak, grilled/pan-fried","Beef, sirloin steak",semi_atomic,"meat, egg and fish",cooked meat,182.0,27.1,0.0,8.17,beef and veal,fried;grilled,,0.0,0.0,0.14,64.3,0.0,protein_high;carb_low;fat_moderate,True,False,False,False,False,,,,lean_red,,,beef-sirloin-steak-grilled-pan-fried_6110,"Beef, sirloin steak, grilled/pan-fried",6110,,True,True,normalized_from_source_name,accepted_core,1,
food_beef_sirloin_steak_raw,beef_sirloin_steak_raw,"Beef, sirloin steak, raw","Beef, sirloin steak",atomic,"meat, egg and fish",raw meat,152.0,22.3,0.6,6.74,beef and veal,raw,,0.0,0.0,0.082,70.5,0.0,protein_high;carb_low;fat_moderate,True,False,False,False,False,,,,lean_red,,,beef-sirloin-steak-raw_6111,"Beef, sirloin steak, raw",6111,,True,True,normalized_from_source_name,accepted_core,1,
food_beef_steak_or_beef_steak_raw,beef_steak_or_beef_steak_raw,"Beef, steak or beef steak, raw","Beef, steak or beef steak",atomic,"meat, egg and fish",raw meat,223.0,19.2,0.0,16.2,beef and veal,raw,,0.0,0.0,0.15,63.1,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,lean_red,,,beef-steak-or-beef-steak-raw_6201,"Beef, steak or beef steak, raw",6201,,True,True,normalized_from_source_name,accepted_core,1,
food_beef_stewing_meat_raw,beef_stewing_meat_raw,"Beef, stewing meat, raw","Beef, stewing meat",atomic,"meat, egg and fish",raw meat,164.0,24.0,0.0,7.5,beef and veal,raw,,0.0,0.0,0.1,,0.0,protein_high;carb_low;fat_moderate,True,False,False,False,False,,,,lean_red,,,beef-stewing-meat-raw_6231,"Beef, stewing meat, raw",6231,,True,True,normalized_from_source_name,accepted_core,1,
food_beef_tenderloin_raw,beef_tenderloin_raw,"Beef, tenderloin, raw","Beef, tenderloin",atomic,"meat, egg and fish",raw meat,132.0,21.6,0.22,4.95,beef and veal,raw,,0.0,0.3,0.15,72.8,0.0,protein_high;carb_low,True,False,False,False,False,,,,lean_red,,,beef-tenderloin-raw_6116,"Beef, tenderloin, raw",6116,,True,True,normalized_from_source_name,accepted_core,1,
food_beef_thin_flank_raw,beef_thin_flank_raw,"Beef, thin flank, raw","Beef, thin flank",atomic,"meat, egg and fish",raw meat,154.0,19.0,0.0,8.63,beef and veal,raw,,0.0,0.0,0.15,71.5,0.0,protein_high;carb_low;fat_moderate,True,False,False,False,False,,,,lean_red,,,beef-thin-flank-raw_6130,"Beef, thin flank, raw",6130,,True,True,normalized_from_source_name,accepted_core,1,
food_beef_topside_raw,beef_topside_raw,"Beef, topside, raw","Beef, topside",atomic,"meat, egg and fish",raw meat,116.0,23.1,0.57,2.34,beef and veal,raw,,0.0,0.0,0.078,74.8,0.0,protein_high;carb_low;fat_low,True,False,False,False,False,,,,lean_red,,,beef-topside-raw_6160,"Beef, topside, raw",6160,,True,True,normalized_from_source_name,accepted_core,1,
food_beetroot_cooked,beetroot_cooked,"Beetroot, cooked",Beetroot,semi_atomic,"fruits, vegetables, legumes and nuts",vegetables,42.8,1.44,7.13,0.4,"vegetables, cooked",cooked,,2.5,6.7,0.23,88.3,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,root_veg,beetroot-cooked_20003,"Beetroot, cooked",20003,,True,True,normalized_from_source_name,accepted_core,1,
food_beetroot_raw,beetroot_raw,"Beetroot, raw",Beetroot,atomic,"fruits, vegetables, legumes and nuts",vegetables,45.5,1.74,9.1,0.24,"vegetables, raw",raw,,2.55,6.76,0.15,86.7,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,root_veg,beetroot-raw_20091,"Beetroot, raw",20091,,True,True,normalized_from_source_name,accepted_core,1,
food_black_currant_raw,black_currant_raw,"Black currant, raw",Black currant,atomic,"fruits, vegetables, legumes and nuts",fruits,51.8,1.33,9.68,0.86,fresh fruits,raw,,5.8,9.68,0.006,80.5,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,black-currant-raw_13007,"Black currant, raw",13007,,True,True,normalized_from_source_name,accepted_core,1,
food_black_mulberry_raw,black_mulberry_raw,"Black mulberry, raw",Black mulberry,atomic,"fruits, vegetables, legumes and nuts",fruits,41.7,1.44,8.1,0.39,fresh fruits,raw,,1.7,8.1,0.025,87.7,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,black-mulberry-raw_13071,"Black mulberry, raw",13071,,True,True,normalized_from_source_name,accepted_core,1,
food_black_pepper_powder,black_pepper_powder,"Black pepper, powder",Black pepper,semi_atomic,miscellaneous,spices,278.7,13.3,39.5,7.5,,,,25.7,0.64,0.036,9.0,0.0,protein_high;carb_high;fat_moderate,False,False,True,False,False,,True,True,,,cooked_veg,black-pepper-powder_11015,"Black pepper, powder",11015,,True,True,normalized_from_source_name,accepted_core,1,
food_black_pudding_blood_sausage_refrigerated,black_pudding_blood_sausage_refrigerated,"Black pudding, blood sausage, refrigerated",Black pudding,semi_atomic,"meat, egg and fish",delicatessen meat and similar,313.0,12.2,4.5,27.1,other delicatessen,,refrigerated,1.42,1.12,1.29,56.0,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,fish_white,,,black-pudding-blood-sausage-refrigerated_8703,"Black pudding (blood sausage), refrigerated",8703,blood_sausage,True,True,normalized_from_source_name,accepted_core,1,
food_black_pudding_blood_sausage_sauteed_pan_fried,black_pudding_blood_sausage_sauteed_pan_fried,"Black pudding, blood sausage, sautéed/pan-fried","Black pudding, sauteed / pan-fried",semi_atomic,"meat, egg and fish",delicatessen meat and similar,246.0,11.9,3.78,20.3,other delicatessen,fried,,0.0,2.86,1.31,61.8,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,fish_white,,,black-pudding-blood-sausage-sauteed-pan-fried_8704,"Black pudding (blood sausage), sautéed/pan-fried",8704,blood_sausage,True,True,normalized_from_source_name,accepted_core,1,
food_blackberry_frozen_raw,blackberry_frozen_raw,"Blackberry, frozen, raw",Blackberry,atomic,"fruits, vegetables, legumes and nuts",fruits,51.5,1.22,10.7,0.42,fresh fruits,raw,frozen,5.0,,0.002,82.2,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,blackberry-frozen-raw_13150,"Blackberry, frozen, raw",13150,frozen,True,True,normalized_from_source_name,accepted_core,1,
food_blackberry_raw,blackberry_raw,"Blackberry, raw",Blackberry,atomic,"fruits, vegetables, legumes and nuts",fruits,47.3,1.13,6.53,0.7,fresh fruits,raw,,5.2,6.1,0.0,86.1,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,blackberry-raw_13029,"Blackberry, raw",13029,,True,True,normalized_from_source_name,accepted_core,1,
food_blended_fat_vegetable_and_animal_origins_50_63_fat,blended_fat_vegetable_and_animal_origins_50_63_fat,"Blended fat, vegetable and animal origins, 50-63% fat","Blended fat, 50-63 fat",semi_atomic,fats and oils,margarines,490.0,0.4,0.6,54.0,,,,0.0,0.6,0.44,44.5,0.0,protein_low;carb_low;fat_high,False,False,False,False,False,,,,,,,blended-fat-vegetable-and-animal-origins-50-63-fat_16743,"Blended fat (vegetable and animal origins), 50-63% fat",16743,vegetable_and_animal_origins,True,True,normalized_from_source_name,accepted_core,1,
food_blended_fat_vegetable_and_animal_origins_50_63_fat_lightly_salted,blended_fat_vegetable_and_animal_origins_50_63_fat_lightly_salted,"Blended fat, vegetable and animal origins, 50-63% fat, lightly salted","Blended fat, 50-63 fat, lightly salted",semi_atomic,fats and oils,margarines,481.0,0.4,0.6,53.0,,,,0.0,0.6,1.5,,0.0,protein_low;carb_low;fat_high,False,False,False,False,True,,,,,,,blended-fat-vegetable-and-animal-origins-50-63-fat-lightly-salted_16744,"Blended fat (vegetable and animal origins), 50-63% fat, lightly salted",16744,vegetable_and_animal_origins,True,True,normalized_from_source_name,accepted_core,1,
food_blended_fat_vegetable_and_animal_origins_spreadable_30_40_fat,blended_fat_vegetable_and_animal_origins_spreadable_30_40_fat,"Blended fat, vegetable and animal origins, spreadable, 30-40% fat","Blended fat, spreadable, 30-40 fat",semi_atomic,fats and oils,margarines,397.0,1.69,5.6,40.9,,,,0.0,2.3,0.54,54.0,0.0,protein_low;carb_moderate;fat_high,False,False,False,False,False,,,,,,,blended-fat-vegetable-and-animal-origins-spreadable-30-40-fat_16745,"Blended fat (vegetable and animal origins), spreadable, 30-40% fat",16745,vegetable_and_animal_origins,True,True,normalized_from_source_name,accepted_core,1,
food_blended_fat_vegetable_and_animal_origins_spreadable_30_40_fat_lightly_salted,blended_fat_vegetable_and_animal_origins_spreadable_30_40_fat_lightly_salted,"Blended fat, vegetable and animal origins, spreadable, 30-40% fat, lightly salted","Blended fat, spreadable, 30-40 fat, lightly salted",semi_atomic,fats and oils,margarines,370.0,1.5,5.6,38.0,,,,0.0,2.5,1.75,,0.0,protein_low;carb_moderate;fat_high,False,False,False,False,True,,,,,,,blended-fat-vegetable-and-animal-origins-spreadable-30-40-fat-lightly-salted_16746,"Blended fat (vegetable and animal origins), spreadable, 30-40% fat, lightly salted",16746,vegetable_and_animal_origins,True,True,normalized_from_source_name,accepted_core,1,
food_blinis,blinis,Blinis,Blinis,semi_atomic,cereal products,breads and similar,259.5,5.98,33.7,11.2,breads,,,2.35,3.14,1.32,45.9,0.0,protein_moderate;carb_high;fat_high,False,True,False,False,False,,,,,,,blinis_23805,Blinis,23805,,True,True,normalized_from_source_name,accepted_core,1,
food_blood_beef_raw,blood_beef_raw,"Blood, beef, raw","Blood, beef",atomic,"meat, egg and fish",raw meat,82.1,19.5,0.8,0.12,offals,raw,,0.0,0.8,0.6,80.5,0.0,protein_high;carb_low;fat_low,True,False,False,False,False,,,,lean_red,,,blood-beef-raw_40600,"Blood, beef, raw",40600,,True,True,normalized_from_source_name,accepted_core,1,
food_blueberry_frozen_raw,blueberry_frozen_raw,"Blueberry, frozen, raw",Blueberry,atomic,"fruits, vegetables, legumes and nuts",fruits,42.2,0.68,8.9,0.43,fresh fruits,raw,frozen,2.81,8.9,0.003,84.3,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,blueberry-frozen-raw_13132,"Blueberry, frozen, raw",13132,frozen,True,True,normalized_from_source_name,accepted_core,1,
food_blueberry_raw,blueberry_raw,"Blueberry, raw",Blueberry,atomic,"fruits, vegetables, legumes and nuts",fruits,57.7,0.87,10.6,0.33,fresh fruits,raw,,2.4,9.96,0.002,84.2,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,blueberry-raw_13028,"Blueberry, raw",13028,,True,True,normalized_from_source_name,accepted_core,1,
food_brain_calf_cooked,brain_calf_cooked,"Brain, calf, cooked","Brain, calf",semi_atomic,"meat, egg and fish",cooked meat,133.0,11.5,0.0,9.63,offals,cooked,,0.0,,0.39,76.9,0.0,protein_high;carb_low;fat_moderate,True,False,False,False,False,,,,fish_white,,,brain-calf-cooked_40007,"Brain, calf, cooked",40007,,True,True,normalized_from_source_name,accepted_core,1,
food_brain_calf_raw,brain_calf_raw,"Brain, calf, raw","Brain, calf",atomic,"meat, egg and fish",raw meat,117.0,10.3,0.5,8.21,offals,raw,,0.0,,0.32,79.8,0.0,protein_high;carb_low;fat_moderate,True,False,False,False,False,,,,fish_white,,,brain-calf-raw_40006,"Brain, calf, raw",40006,,True,True,normalized_from_source_name,accepted_core,1,
food_brain_lamb_cooked,brain_lamb_cooked,"Brain, lamb, cooked","Brain, lamb",semi_atomic,"meat, egg and fish",cooked meat,145.0,12.6,0.8,10.2,offals,cooked,,0.0,,0.34,75.7,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,lean_red,,,brain-lamb-cooked_40003,"Brain, lamb, cooked",40003,,True,True,normalized_from_source_name,accepted_core,1,
food_brain_lamb_raw,brain_lamb_raw,"Brain, lamb, raw","Brain, lamb",atomic,"meat, egg and fish",raw meat,122.0,10.4,0.8,8.58,offals,raw,,0.0,,0.28,79.2,0.0,protein_high;carb_low;fat_moderate,True,False,False,False,False,,,,lean_red,,,brain-lamb-raw_40002,"Brain, lamb, raw",40002,,True,True,normalized_from_source_name,accepted_core,1,
food_brain_pork_braised,brain_pork_braised,"Brain, pork, braised","Brain, pork, braised",semi_atomic,"meat, egg and fish",cooked meat,174.0,12.4,0.0,13.8,offals,,,0.0,,0.33,73.8,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,lean_red,,,brain-pork-braised_40004,"Brain, pork, braised",40004,,True,True,normalized_from_source_name,accepted_core,1,
food_brain_pork_raw,brain_pork_raw,"Brain, pork, raw","Brain, pork",atomic,"meat, egg and fish",raw meat,124.0,10.3,0.0,9.21,offals,raw,,0.0,,0.3,78.4,0.0,protein_high;carb_low;fat_moderate,True,False,False,False,False,,,,lean_red,,,brain-pork-raw_40005,"Brain, pork, raw",40005,,True,True,normalized_from_source_name,accepted_core,1,
food_braised_ham_on_the_bone,braised_ham_on_the_bone,Braised ham on the bone,Braised ham on the bone,semi_atomic,"meat, egg and fish",delicatessen meat and similar,238.0,21.6,0.3,16.8,cooked ham,,,0.0,0.0,2.97,58.4,0.0,protein_high;carb_low;fat_high,True,False,False,False,True,,,,processed_meat,,,braised-ham-on-the-bone_28905,Braised ham on the bone,28905,,True,True,normalized_from_source_name,accepted_core,1,
food_bran_grain_bread,bran_grain_bread,Bran grain bread,Bran grain bread,semi_atomic,cereal products,breads and similar,249.0,8.03,44.4,2.6,breads,,,6.21,2.04,1.65,33.3,0.0,protein_moderate;carb_high;fat_low,False,True,False,False,True,,True,True,,bread,,bran-grain-bread_7115,Bran grain bread,7115,,True,True,normalized_from_source_name,accepted_core,1,
food_brazil_nut,brazil_nut,Brazil nut,Brazil nut,atomic,"fruits, vegetables, legumes and nuts",nuts and seeds,678.8,14.8,6.17,66.1,,,,6.4,2.33,0.008,3.01,0.0,protein_high;carb_moderate;fat_high,True,False,True,False,False,,,,veggie,,,brazil-nut_15008,Brazil nut,15008,,True,True,normalized_from_source_name,accepted_core,1,
food_bread_baguette_or_ball_made_with_type_t55_t110_flour,bread_baguette_or_ball_made_with_type_t55_t110_flour,"Bread, baguette or ball, made with type T55-T110 flour","Bread, made with type t55-t110 flour",semi_atomic,cereal products,breads and similar,257.0,8.68,49.9,1.19,breads,,,4.33,1.37,1.37,34.5,0.0,protein_moderate;carb_high;fat_low,True,True,False,False,False,,,,,,,brear-baguette-or-ball-made-with-type-t55-t110-flour_7025,"Brear (baguette or ball), made with type T55-T110 flour",7025,with_type_t;baguette_or_ball,True,True,normalized_from_source_name,accepted_core,1,
food_bread_french_bread_baguette,bread_french_bread_baguette,"Bread, French bread, baguette","Bread, french bread, baguette",semi_atomic,cereal products,breads and similar,287.0,8.27,58.3,1.4,breads,,,2.7,2.3,1.3,27.5,0.0,protein_moderate;carb_high;fat_low,False,True,False,False,False,,True,True,,bread,,bread-french-bread-baguette_7001,"Bread, French bread, baguette",7001,,True,True,normalized_from_source_name,accepted_core,1,
food_bread_french_bread_baguette_or_ball_multigrain_from_bakery,bread_french_bread_baguette_or_ball_multigrain_from_bakery,"Bread, French bread, baguette or ball, multigrain, from bakery","Bread, french bread, multigrain, from bakery",semi_atomic,cereal products,breads and similar,269.0,9.58,46.9,3.2,breads,,,5.2,2.2,1.13,33.2,0.0,protein_moderate;carb_high,False,True,False,False,False,,True,True,,bread,,bread-french-bread-baguette-or-ball-multigrain-from-bakery_7255,"Bread, French bread, (baguette or ball), multigrain, from bakery",7255,baguette_or_ball,True,True,normalized_from_source_name,accepted_core,1,
food_bread_french_bread_baguette_or_ball_with_yeast,bread_french_bread_baguette_or_ball_with_yeast,"Bread, French bread, baguette or ball, with yeast","Bread, french bread",semi_atomic,cereal products,breads and similar,261.0,7.41,53.1,1.3,breads,,,2.1,2.4,,34.4,0.0,protein_moderate;carb_high;fat_low,False,True,False,False,False,,True,True,,bread,,bread-french-bread-baguette-or-ball-with-yeast_7002,"Bread, French bread (baguette or ball), with yeast",7002,with_yeast;baguette_or_ball,True,True,normalized_from_source_name,accepted_core,1,
food_bread_french_bread_baguette_unsalted,bread_french_bread_baguette_unsalted,"Bread, French bread, baguette, unsalted","Bread, french bread, baguette",semi_atomic,cereal products,breads and similar,279.0,8.15,56.6,1.0,breads,,,3.8,2.1,1.33,28.6,0.0,protein_moderate;carb_high;fat_low,False,True,False,False,False,,True,True,,bread,,bread-french-bread-baguette-unsalted_7007,"Bread, French bread, baguette, unsalted",7007,,True,True,normalized_from_source_name,accepted_core,1,
food_bread_french_bread_ball_400g,bread_french_bread_ball_400g,"Bread, French bread, ball, 400g","Bread, french bread, ball, 400g",semi_atomic,cereal products,breads and similar,266.0,7.9,52.0,2.0,breads,,,2.6,,1.33,36.9,0.0,protein_moderate;carb_high;fat_low,False,True,False,False,False,,True,True,,bread,,bread-french-bread-ball-400g_7012,"Bread, French bread, ball, 400g",7012,,True,True,normalized_from_source_name,accepted_core,1,
food_bread_french_bread_without_salt,bread_french_bread_without_salt,"Bread, French bread, without salt","Bread, french bread",semi_atomic,cereal products,breads and similar,279.0,8.3,56.5,1.3,breads,,,2.68,8.6,0.013,26.9,0.0,protein_moderate;carb_high;fat_low,False,True,False,False,False,,True,True,,bread,,bread-french-bread-without-salt_7160,"Bread, French bread, without salt",7160,without_salt,True,True,normalized_from_source_name,accepted_core,1,
food_bread_gluten_free,bread_gluten_free,"Bread, gluten free","Bread, gluten free",semi_atomic,cereal products,breads and similar,261.0,2.62,51.8,3.3,breads,,,6.5,4.9,1.56,33.8,0.0,protein_low;carb_high,False,True,False,False,True,,True,True,,bread,,bread-gluten-free_7130,"Bread, gluten free",7130,,True,True,normalized_from_source_name,accepted_core,1,
food_bread_home_made_with_flour_for_home_made_bread_preparation,bread_home_made_with_flour_for_home_made_bread_preparation,"Bread, home-made, with flour for home-made bread preparation","Bread, home-made",semi_atomic,cereal products,breads and similar,256.0,7.81,52.1,0.9,breads,,,2.6,,1.45,33.9,0.0,protein_moderate;carb_high;fat_low,False,True,False,False,False,,True,True,,bread,,bread-home-made-with-flour-for-home-made-bread-preparation_7260,"Bread, home-made, with flour for home-made bread preparation",7260,with_flour_for_home_made_bread_preparation,True,True,normalized_from_source_name,accepted_core,1,
food_bread_wholemeal_or_integral_bread_made_with_flour_type_150,bread_wholemeal_or_integral_bread_made_with_flour_type_150,"Bread, wholemeal or integral bread, made with flour type 150","Bread, wholemeal or integral bread",semi_atomic,cereal products,breads and similar,244.0,8.38,44.3,1.8,breads,,,6.9,2.2,1.12,36.6,0.0,protein_moderate;carb_high;fat_low,False,True,False,False,False,,True,True,,bread,,bread-wholemeal-or-integral-bread-made-with-flour-type-150_7110,"Bread, wholemeal or integral bread (made with flour type 150)",7110,with_flour_type;made_with_flour_type_150,True,True,normalized_from_source_name,accepted_core,1,
food_breadcrumbs,breadcrumbs,Breadcrumbs,Breadcrumbs,semi_atomic,cereal products,breads and similar,374.0,11.6,70.0,3.77,rusks,,,4.5,6.9,1.82,7.29,0.0,protein_high;carb_high,False,True,False,False,True,,True,,,bakery,,breadcrumbs_7500,Breadcrumbs,7500,,True,True,normalized_from_source_name,accepted_core,1,
food_breadfruit_raw,breadfruit_raw,"Breadfruit, raw",Breadfruit,atomic,"fruits, vegetables, legumes and nuts",potatoes and other tubers,105.0,1.07,22.2,0.23,,raw,,4.9,11.0,0.005,70.7,0.0,protein_low;carb_high;fat_low,True,True,True,False,False,,,,veggie,bakery,,breadfruit-raw_54500,"Breadfruit, raw",54500,,True,True,normalized_from_source_name,accepted_core,1,
food_bresaola,bresaola,Bresaola,Bresaola,semi_atomic,"meat, egg and fish",delicatessen meat and similar,165.0,31.6,0.0,4.3,other delicatessen,,,0.0,0.0,3.46,57.1,0.0,protein_high;carb_low,True,False,False,False,True,,,,fish_white,,,bresaola_28503,Bresaola,28503,,True,True,normalized_from_source_name,accepted_core,1,
food_breton_pate,breton_pate,Breton pâté,Breton pate,semi_atomic,"meat, egg and fish",delicatessen meat and similar,363.0,11.0,2.88,34.0,pâtés and terrines,,,0.5,1.0,1.67,50.0,0.0,protein_high;carb_low;fat_high,True,False,False,False,True,,,,fish_white,,,breton-pate_8214,Breton pâté,8214,,True,True,normalized_from_source_name,accepted_core,1,
food_bretzel,bretzel,Bretzel,Bretzel,semi_atomic,cereal products,breads and similar,330.0,9.18,54.6,7.1,breads,,,3.8,3.58,3.35,21.5,0.0,protein_moderate;carb_high;fat_moderate,False,True,False,False,True,,,,,,,bretzel_7263,Bretzel,7263,,True,True,normalized_from_source_name,accepted_core,1,
food_brioche_sandwich_bread_prepacked,brioche_sandwich_bread_prepacked,"Brioche sandwich bread, prepacked",Brioche sandwich bread,semi_atomic,cereal products,breads and similar,309.0,7.87,52.4,6.5,breads,,,3.1,11.5,1.12,28.3,0.0,protein_moderate;carb_high;fat_moderate,False,True,False,False,False,,True,True,,bread,,brioche-sandwich-bread-prepacked_7210,"Brioche sandwich bread, prepacked",7210,prepacked,True,True,normalized_from_source_name,accepted_core,1,
food_broad_bean_boiled_cooked_in_water,broad_bean_boiled_cooked_in_water,"Broad bean, boiled/cooked in water",Broad bean,semi_atomic,"fruits, vegetables, legumes and nuts",legumes,82.9,8.06,9.35,0.8,"legumes, cooked",cooked,,3.1,0.4,0.025,77.9,0.0,protein_moderate;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,broad-bean-boiled-cooked-in-water_20500,"Broad bean, boiled/cooked in water",20500,,True,True,normalized_from_source_name,accepted_core,1,
food_broad_bean_dried,broad_bean_dried,"Broad bean, dried",Broad bean,semi_atomic,"fruits, vegetables, legumes and nuts",legumes,251.4,26.1,33.3,1.53,"legumes, dried",,dried,25.0,5.7,0.033,11.0,0.0,protein_high;carb_high;fat_low,True,False,True,False,False,,,,veggie,,,broad-bean-dried_20518,"Broad bean, dried",20518,,True,True,normalized_from_source_name,accepted_core,1,
food_broad_bean_fresh_frozen,broad_bean_fresh_frozen,"Broad bean, fresh, frozen","Broad bean, fresh",atomic,"fruits, vegetables, legumes and nuts",legumes,63.8,7.5,7.95,0.22,"legumes, raw",,frozen,3.6,2.15,0.022,75.8,0.0,protein_moderate;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,broad-bean-fresh-frozen_20536,"Broad bean, fresh, frozen",20536,frozen,True,True,normalized_from_source_name,accepted_core,1,
food_broad_bean_frozen_boiled_cooked_in_water,broad_bean_frozen_boiled_cooked_in_water,"Broad bean, frozen, boiled/cooked in water",Broad bean,semi_atomic,"fruits, vegetables, legumes and nuts",legumes,54.7,5.6,7.4,0.3,"legumes, cooked",cooked,frozen,5.8,1.0,0.02,80.5,0.0,protein_moderate;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,broad-bean-frozen-boiled-cooked-in-water_20543,"Broad bean, frozen, boiled/cooked in water",20543,frozen,True,True,normalized_from_source_name,accepted_core,1,
food_broad_bean_peeled_frozen_raw,broad_bean_peeled_frozen_raw,"Broad bean, peeled, frozen, raw","Broad bean, peeled",atomic,"fruits, vegetables, legumes and nuts",legumes,121.9,14.9,14.9,0.3,"legumes, raw",raw,frozen,6.5,2.0,0.038,,0.0,protein_high;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,broad-bean-peeled-frozen-raw_20541,"Broad bean, peeled, frozen, raw",20541,frozen,True,True,normalized_from_source_name,accepted_core,1,
food_broad_bean_to_shell_fresh,broad_bean_to_shell_fresh,"Broad bean, to shell, fresh","Broad bean, to shell, fresh",atomic,"fruits, vegetables, legumes and nuts",legumes,49.9,6.76,4.2,0.67,"legumes, raw",,,5.85,0.37,0.094,76.8,0.0,protein_moderate;carb_low;fat_low,True,False,True,False,False,,,,veggie,,,broad-bean-to-shell-fresh_20517,"Broad bean, to shell, fresh",20517,,True,True,normalized_from_source_name,accepted_core,1,
food_broad_bean_without_peal_frozen_water_boiled,broad_bean_without_peal_frozen_water_boiled,"Broad bean, without peal, frozen, water boiled",Broad bean,semi_atomic,"fruits, vegetables, legumes and nuts",legumes,66.1,6.4,9.0,0.5,"legumes, cooked",cooked,frozen,2.9,0.0,0.018,80.7,0.0,protein_moderate;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,broad-bean-without-peal-frozen-water-boiled_20542,"Broad bean, without peal, frozen, water boiled",20542,without_peal;frozen,True,True,normalized_from_source_name,accepted_core,1,
food_broccoli_boiled_cooked_in_water_crunchy,broccoli_boiled_cooked_in_water_crunchy,"Broccoli, boiled/cooked in water, crunchy",Broccoli,semi_atomic,"fruits, vegetables, legumes and nuts",vegetables,23.5,2.5,1.23,0.4,"vegetables, cooked",cooked,,2.6,0.8,0.043,92.9,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,cruciferous,broccoli-boiled-cooked-in-water-crunchy_20302,"Broccoli, boiled/cooked in water, crunchy",20302,,True,True,normalized_from_source_name,accepted_core,1,
food_broccoli_boiled_cooked_in_water_tender,broccoli_boiled_cooked_in_water_tender,"Broccoli, boiled/cooked in water, tender",Broccoli,semi_atomic,"fruits, vegetables, legumes and nuts",vegetables,23.1,2.19,1.03,0.5,"vegetables, cooked",cooked,,3.0,0.6,0.033,93.8,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,cruciferous,broccoli-boiled-cooked-in-water-tender_20303,"Broccoli, boiled/cooked in water, tender",20303,,True,True,normalized_from_source_name,accepted_core,1,
food_broccoli_cooked,broccoli_cooked,"Broccoli, cooked",Broccoli,semi_atomic,"fruits, vegetables, legumes and nuts",vegetables,19.8,2.1,1.1,0.78,"vegetables, cooked",cooked,,1.5,1.1,0.098,92.5,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,cruciferous,broccoli-cooked_20006,"Broccoli, cooked",20006,,True,True,normalized_from_source_name,accepted_core,1,
