recipe_source_id,recipe_title_raw,category_raw,subcategory_raw,ingredient_index,ingredient_raw,section_name_raw,is_section_header
pilot_recipe_final_098,Grilled Stuffed Portobello Mushroom Caps,Vegetarian,Vegetarian Bbq & Grilling,2,2 teaspoons olive oil,,0
pilot_recipe_final_098,Grilled Stuffed Portobello Mushroom Caps,Vegetarian,Vegetarian Bbq & Grilling,3,½ cup PHILADELPHIA Herb & Garlic Cooking Creme,,0
pilot_recipe_final_098,Grilled Stuffed Portobello Mushroom Caps,Vegetarian,Vegetarian Bbq & Grilling,4,"½ cup grape tomatoes, quartered",,0
pilot_recipe_final_098,Grilled Stuffed Portobello Mushroom Caps,Vegetarian,Vegetarian Bbq & Grilling,5,2 tablespoons Kraft 100% Parmesan Shredded Cheese,,0
pilot_recipe_final_098,Grilled Stuffed Portobello Mushroom Caps,Vegetarian,Vegetarian Bbq & Grilling,6,"1 green onion, thinly sliced",,0
pilot_recipe_final_099,Italian Wedding Soup,Main Dishes,Main Dish Soups And Stews,1,½ pound extra-lean ground beef,,0
pilot_recipe_final_099,Italian Wedding Soup,Main Dishes,Main Dish Soups And Stews,2,"1 large egg, lightly beaten",,0
pilot_recipe_final_099,Italian Wedding Soup,Main Dishes,Main Dish Soups And Stews,3,2 tablespoons dry bread crumbs,,0
pilot_recipe_final_099,Italian Wedding Soup,Main Dishes,Main Dish Soups And Stews,4,1 tablespoon grated Parmesan cheese,,0
pilot_recipe_final_099,Italian Wedding Soup,Main Dishes,Main Dish Soups And Stews,5,½ teaspoon dried basil,,0
pilot_recipe_final_099,Italian Wedding Soup,Main Dishes,Main Dish Soups And Stews,6,½ teaspoon onion powder,,0
pilot_recipe_final_099,Italian Wedding Soup,Main Dishes,Main Dish Soups And Stews,7,5 ¾ cups chicken broth,,0
pilot_recipe_final_099,Italian Wedding Soup,Main Dishes,Main Dish Soups And Stews,8,2 cups thinly sliced escarole,,0
pilot_recipe_final_099,Italian Wedding Soup,Main Dishes,Main Dish Soups And Stews,9,1 cup uncooked orzo pasta,,0
pilot_recipe_final_099,Italian Wedding Soup,Main Dishes,Main Dish Soups And Stews,10,⅓ cup finely chopped carrot,,0
pilot_recipe_final_100,"Kale, Quinoa, and Avocado Salad with Lemon Dijon Vinaigrette",Dinner,Main Dish Salads,1,1 ⅓ cups water,,0
pilot_recipe_final_100,"Kale, Quinoa, and Avocado Salad with Lemon Dijon Vinaigrette",Dinner,Main Dish Salads,2,⅔ cup quinoa,,0
pilot_recipe_final_100,"Kale, Quinoa, and Avocado Salad with Lemon Dijon Vinaigrette",Dinner,Main Dish Salads,3,"1 bunch kale, torn into bite-sized pieces",,0
pilot_recipe_final_100,"Kale, Quinoa, and Avocado Salad with Lemon Dijon Vinaigrette",Dinner,Main Dish Salads,4,"½ avocado, peeled, pitted, and diced",,0
pilot_recipe_final_100,"Kale, Quinoa, and Avocado Salad with Lemon Dijon Vinaigrette",Dinner,Main Dish Salads,5,½ cup chopped cucumber,,0
pilot_recipe_final_100,"Kale, Quinoa, and Avocado Salad with Lemon Dijon Vinaigrette",Dinner,Main Dish Salads,6,⅓ cup chopped red bell pepper,,0
pilot_recipe_final_100,"Kale, Quinoa, and Avocado Salad with Lemon Dijon Vinaigrette",Dinner,Main Dish Salads,7,2 tablespoons chopped red onion,,0
pilot_recipe_final_100,"Kale, Quinoa, and Avocado Salad with Lemon Dijon Vinaigrette",Dinner,Main Dish Salads,8,1 tablespoon crumbled feta cheese,,0
pilot_recipe_final_101,Mediterranean Lentil Salad,Vegetarian,Vegan Recipes,1,1 cup dry brown lentils,,0
pilot_recipe_final_101,Mediterranean Lentil Salad,Vegetarian,Vegan Recipes,2,1 cup diced carrots,,0
pilot_recipe_final_101,Mediterranean Lentil Salad,Vegetarian,Vegan Recipes,3,"1 cup red onion, diced",,0
pilot_recipe_final_101,Mediterranean Lentil Salad,Vegetarian,Vegan Recipes,4,"2 cloves garlic, minced",,0
pilot_recipe_final_101,Mediterranean Lentil Salad,Vegetarian,Vegan Recipes,5,1 bay leaf,,0
pilot_recipe_final_101,Mediterranean Lentil Salad,Vegetarian,Vegan Recipes,6,½ teaspoon dried thyme,,0
pilot_recipe_final_101,Mediterranean Lentil Salad,Vegetarian,Vegan Recipes,7,2 tablespoons lemon juice,,0
pilot_recipe_final_101,Mediterranean Lentil Salad,Vegetarian,Vegan Recipes,8,½ cup diced celery,,0
pilot_recipe_final_101,Mediterranean Lentil Salad,Vegetarian,Vegan Recipes,9,¼ cup chopped parsley,,0
pilot_recipe_final_101,Mediterranean Lentil Salad,Vegetarian,Vegan Recipes,10,1 teaspoon salt,,0
pilot_recipe_final_101,Mediterranean Lentil Salad,Vegetarian,Vegan Recipes,11,¼ teaspoon ground black pepper,,0
pilot_recipe_final_101,Mediterranean Lentil Salad,Vegetarian,Vegan Recipes,12,¼ cup olive oil,,0
pilot_recipe_final_102,Mushroom Stir-Fry,Dinner,Vegetarian Main Dishes,1,3 tablespoons low-sodium soy sauce,,0
pilot_recipe_final_102,Mushroom Stir-Fry,Dinner,Vegetarian Main Dishes,2,2 tablespoons rice wine vinegar,,0
pilot_recipe_final_102,Mushroom Stir-Fry,Dinner,Vegetarian Main Dishes,3,1 tablespoon sesame oil,,0
pilot_recipe_final_102,Mushroom Stir-Fry,Dinner,Vegetarian Main Dishes,4,2 teaspoons honey,,0
pilot_recipe_final_102,Mushroom Stir-Fry,Dinner,Vegetarian Main Dishes,5,2 teaspoons cornstarch,,0
pilot_recipe_final_102,Mushroom Stir-Fry,Dinner,Vegetarian Main Dishes,6,1 teaspoon Sriracha sauce,,0
pilot_recipe_final_103,Oven Roasted Potatoes,Vegetarian,Vegetarian Side Dishes,1,⅛ cup olive oil,,0
pilot_recipe_final_103,Oven Roasted Potatoes,Vegetarian,Vegetarian Side Dishes,2,1 tablespoon minced garlic,,0
pilot_recipe_final_103,Oven Roasted Potatoes,Vegetarian,Vegetarian Side Dishes,3,½ teaspoon dried basil,,0
pilot_recipe_final_103,Oven Roasted Potatoes,Vegetarian,Vegetarian Side Dishes,4,½ teaspoon dried marjoram,,0
pilot_recipe_final_103,Oven Roasted Potatoes,Vegetarian,Vegetarian Side Dishes,5,½ teaspoon dried dill weed,,0
pilot_recipe_final_103,Oven Roasted Potatoes,Vegetarian,Vegetarian Side Dishes,6,½ teaspoon dried thyme,,0
pilot_recipe_final_103,Oven Roasted Potatoes,Vegetarian,Vegetarian Side Dishes,7,½ teaspoon dried oregano,,0
pilot_recipe_final_103,Oven Roasted Potatoes,Vegetarian,Vegetarian Side Dishes,8,½ teaspoon dried parsley,,0
pilot_recipe_final_103,Oven Roasted Potatoes,Vegetarian,Vegetarian Side Dishes,9,½ teaspoon crushed red pepper flakes,,0
pilot_recipe_final_103,Oven Roasted Potatoes,Vegetarian,Vegetarian Side Dishes,10,½ teaspoon salt,,0
pilot_recipe_final_103,Oven Roasted Potatoes,Vegetarian,Vegetarian Side Dishes,11,"4 large potatoes, peeled and cubed",,0
pilot_recipe_final_104,Slow Cooker Vegetarian Curry,Vegetarian,Vegetarian Slow Cooker Recipes,1,"1 head cauliflower, chopped",,0
pilot_recipe_final_104,Slow Cooker Vegetarian Curry,Vegetarian,Vegetarian Slow Cooker Recipes,2,1 ½ cups green peas,,0
pilot_recipe_final_104,Slow Cooker Vegetarian Curry,Vegetarian,Vegetarian Slow Cooker Recipes,3,"3 potatoes, chopped",,0
pilot_recipe_final_104,Slow Cooker Vegetarian Curry,Vegetarian,Vegetarian Slow Cooker Recipes,4,"3 tomatoes, chopped",,0
pilot_recipe_final_104,Slow Cooker Vegetarian Curry,Vegetarian,Vegetarian Slow Cooker Recipes,5,1 cup water,,0
pilot_recipe_final_104,Slow Cooker Vegetarian Curry,Vegetarian,Vegetarian Slow Cooker Recipes,6,1 ½ teaspoons ground cumin,,0
pilot_recipe_final_104,Slow Cooker Vegetarian Curry,Vegetarian,Vegetarian Slow Cooker Recipes,7,1 teaspoon curry powder,,0
pilot_recipe_final_104,Slow Cooker Vegetarian Curry,Vegetarian,Vegetarian Slow Cooker Recipes,8,¾ teaspoon ground turmeric,,0
pilot_recipe_final_104,Slow Cooker Vegetarian Curry,Vegetarian,Vegetarian Slow Cooker Recipes,9,½ teaspoon chili powder,,0
pilot_recipe_final_105,Tofu Broccoli Stir-Fry,Vegetarian,Vegetarian,1,2 tablespoons vegetable oil,,0
pilot_recipe_final_105,Tofu Broccoli Stir-Fry,Vegetarian,Vegetarian,2,12 ounces tofu,,0
pilot_recipe_final_105,Tofu Broccoli Stir-Fry,Vegetarian,Vegetarian,3,2 tablespoons cornstarch,,0
pilot_recipe_final_105,Tofu Broccoli Stir-Fry,Vegetarian,Vegetarian,4,1 tablespoon toasted sesame oil,,0
pilot_recipe_final_105,Tofu Broccoli Stir-Fry,Vegetarian,Vegetarian,5,12 ounces broccoli,,0
pilot_recipe_final_105,Tofu Broccoli Stir-Fry,Vegetarian,Vegetarian,6,8 ounces water chestnuts,,0
pilot_recipe_final_105,Tofu Broccoli Stir-Fry,Vegetarian,Vegetarian,7,1 cup sauce,,0
pilot_recipe_final_105,Tofu Broccoli Stir-Fry,Vegetarian,Vegetarian,8,1/3 cup water,,0
pilot_recipe_final_105,Tofu Broccoli Stir-Fry,Vegetarian,Vegetarian,9,1 green onion,,0
pilot_recipe_final_105,Tofu Broccoli Stir-Fry,Vegetarian,Vegetarian,10,1/4 cup roasted peanuts,,0
pilot_recipe_final_106,Vegan Broccoli Soup,Vegetarian,Vegetarian Soups And Stews,1,1 cup raw cashews,,0
pilot_recipe_final_106,Vegan Broccoli Soup,Vegetarian,Vegetarian Soups And Stews,2,"5 cups vegetable broth, divided",,0
pilot_recipe_final_106,Vegan Broccoli Soup,Vegetarian,Vegetarian Soups And Stews,3,"2 Yukon Gold potatoes, cut into 1/2-inch cubes",,0
pilot_recipe_final_106,Vegan Broccoli Soup,Vegetarian,Vegetarian Soups And Stews,4,"1 onion, finely chopped",,0
pilot_recipe_final_106,Vegan Broccoli Soup,Vegetarian,Vegetarian Soups And Stews,5,4 ½ cups coarsely chopped broccoli,,0
pilot_recipe_final_106,Vegan Broccoli Soup,Vegetarian,Vegetarian Soups And Stews,6,1 teaspoon dried basil,,0
pilot_recipe_final_106,Vegan Broccoli Soup,Vegetarian,Vegetarian Soups And Stews,7,1 teaspoon fine sea salt,,0
pilot_recipe_final_106,Vegan Broccoli Soup,Vegetarian,Vegetarian Soups And Stews,8,¼ teaspoon freshly ground black pepper,,0
